timestamp,ch1,ch2,ch3,ch4,label
0.28800000000000003,-7.881181174538002,-8.887068270548227,-5.549183639637957,-6.25115191312849,1.0
0.292,-3.0760188298296716,-3.0960349396913496,-4.23920336131248,-4.438132130108435,1.0
0.296,-3.687562637513807,-2.8961415096533347,-2.9277065799521056,-3.2366053905395953,1.0
0.3,1.4186636160956614,0.9264190391631928,-0.6771345461487873,0.15388712402275823,1.0
0.304,5.229043804251809,2.8231771315599348,3.546592905147052,4.068148439086795,1.0
0.308,4.054361588529822,7.549447750224033,5.926523743893148,2.990486742793742,1.0
0.312,7.219255497815052,8.40815508224993,4.608839580606274,5.619737773728345,1.0
0.316,9.085456468119633,6.577991786836325,7.755192748701686,7.417244373257953,1.0
0.32,11.277610338963552,8.166011424970993,10.349155881599362,10.118015791887855,1.0
0.324,6.894497545134312,10.841629474079642,9.991724727564774,11.711032398823717,1.0
0.328,11.886098348393226,9.222199702971484,9.343946617369122,10.662836124658908,1.0
0.332,9.687835657574919,10.570107426762663,10.137879224568483,11.905948718707068,1.0
0.336,8.982426596353909,8.498588955587305,8.407914270421388,8.222683703450906,1.0
0.34,4.457625895413437,5.24763224692404,5.807407580892617,6.368053695237654,1.0
0.34400000000000003,2.616098906044176,4.09259012227387,3.220455627521604,2.5326562399507417,1.0
0.34800000000000003,3.5904599452038117,0.49718907780956567,0.11428465405381916,1.3325964231812732,1.0
0.352,-1.13753531019164,-0.5797674404159397,-1.8773549776973961,-1.7666195543807053,1.0
0.356,-3.1733504632660834,-3.280784426962132,-4.763670100470435,-1.0261377258180584,1.0
0.36,-4.672155350958077,-9.321726683354878,-6.912479446959285,-4.302615028376807,1.0
0.364,-7.927838382897708,-6.568318994017188,-9.552526705378053,-5.4058540707184175,1.0
0.368,-9.34061224511025,-7.862318893286847,-9.68749224675916,-11.130271602240452,1.0
0.372,-8.311687168868673,-7.221711215229632,-8.764353677387914,-12.399843094885847,1.0
0.376,-11.826256159871262,-8.890301433761165,-11.185539950104769,-8.754834680917774,1.0
0.38,-8.395176125900619,-11.850773852913905,-7.860487245139618,-8.838044441748035,1.0
0.384,-7.441314745488113,-9.419730073721926,-8.085922202352037,-8.557031262101274,1.0
0.388,-6.394229006951705,-4.407112835155121,-6.133225952050911,-5.918728727762942,1.0
0.392,-4.466838983261383,-3.6208053662097153,-3.5070727117171083,-6.279780145279994,1.0
0.396,-3.2024159841602615,-1.1433289788139505,-2.460250753360797,-3.1479069339074974,1.0
0.4,-1.893310068116698,-0.11082134295612381,-0.0452560649477971,0.19699347286429467,1.0
0.404,2.981105301932049,4.7517011795878155,2.2170320371006498,2.260625633856621,1.0
0.40800000000000003,3.1530495558189497,5.780951036941582,3.592536098363773,3.8110603891573063,1.0
0.41200000000000003,5.957746688311665,6.695368912238505,6.732271420153999,6.908633945505086,1.0
0.41600000000000004,6.7534022802536855,8.779296346359226,8.24607928911493,8.65768198447556,1.0
0.42,7.77106294989137,9.557151780998455,10.226832546081868,12.59198816518455,1.0
0.424,7.079573164693828,9.641573695543627,7.802915130361475,9.679342910786124,1.0
0.428,9.421477730748375,7.927763627815914,9.77592854023625,6.551621075549387,1.0
0.432,8.620007816039875,8.121359743848066,9.935474003990874,9.554130504530399,1.0
0.436,6.691567555286285,6.814725725321195,8.78024484586721,7.577126802028988,1.0
0.44,8.64197246096426,5.1215619538744965,4.193519215221945,2.1996794265080855,1.0
0.444,4.5405211802986845,3.5032055759116463,3.100732193747107,5.930890471576986,1.0
0.448,-1.5010662003804511,2.6182712214614106,2.3298504102293314,1.1062070317134312,1.0
0.452,-1.9077863090564975,0.6534655789951647,-3.1237456228643232,-2.589181658119013,1.0
0.456,-0.5414497158789899,-6.157437026162297,-1.3612569256301357,-3.9817638883930337,1.0
0.46,-6.023896376862221,-6.857594701096165,-5.539461050693672,-4.638945796846856,1.0
0.464,-8.292551572094824,-4.771247299733987,-9.41431911256721,-5.926253881709815,1.0
0.468,-8.845371467091077,-9.004453359825547,-11.22202970601203,-8.784923612287676,1.0
0.47200000000000003,-10.825196617552967,-13.176003192989555,-6.960150420220742,-9.32703287458348,1.0
0.47600000000000003,-10.965878302579569,-9.158643820681712,-9.82806877233351,-9.529113186934536,1.0
0.48,-10.241062361906314,-9.511425956464729,-10.202575014544363,-8.92681388249968,1.0
0.484,-11.490197349763184,-9.48866720838032,-7.742597282501553,-8.283830975280365,1.0
0.488,-4.883256651745427,-6.827393358290452,-5.920848866095375,-6.182904750308711,1.0
0.492,-4.658306073425467,-3.6835926856404546,-7.7915997564636434,-2.08797389816148,1.0
0.496,-3.2100493483743464,-3.775766981293607,-3.56161972603011,-0.9954159685802195,1.0
0.5,-0.9153834735231179,0.6068020624543087,0.129391975219434,-1.6427796103149368,1.0
0.504,4.904570936309254,-0.7649848225374822,3.019153136928632,2.3018445042750484,1.0
0.508,6.745077984492953,5.153666097780325,7.997076946851248,6.472253793306832,1.0
0.512,7.950415844482022,7.462946801306444,8.257977602984665,9.380828780900849,1.0
0.516,9.38723560525914,7.638080619052011,11.114954328309707,7.628510470132856,1.0
0.52,6.943135508348362,10.012480103397777,10.235764650624967,7.9905049281755245,1.0
0.524,10.295398667383848,12.743438031700434,12.324496470761867,10.216804361618541,1.0
0.528,9.54202028580568,8.860366492975391,7.47459016298351,12.168112263702987,1.0
0.532,10.457689675521628,11.052183077089804,9.507820030404599,5.527799772025157,1.0
0.536,6.948169087766594,7.588082862073886,6.52466948648655,9.287665080142169,1.0
0.54,3.7559701762241695,6.167403920143428,5.247914888688127,3.1519939117753006,1.0
0.544,4.159863949155394,2.784749352793388,3.665044474061256,2.0164887030856438,1.0
0.548,-0.08080437040580501,0.8439298488770995,3.308088167857689,-2.2867577407565767,1.0
0.552,-1.0557027529543488,0.4819277131883859,-0.40127728882716074,0.3997720940301752,1.0
0.556,-5.924202146949019,-3.1042386524763295,-2.510629166135199,-6.422152515794529,1.0
0.56,-4.5704763703403195,-7.979641227835942,-5.768667906378016,-4.311805906274996,1.0
0.5640000000000001,-4.263709917017764,-8.399273460802624,-7.678954293364884,-8.414632104494835,1.0
0.5680000000000001,-8.975147536138524,-9.780055499834633,-8.78016705753246,-8.039924564271367,1.0
0.5720000000000001,-11.027248235807683,-9.35355988907491,-9.649037378722612,-9.984738362270138,1.0
0.5760000000000001,-10.3222930001084,-8.362108633212994,-10.51015410464683,-9.56175835255024,1.0
0.58,-8.628867512106854,-9.364966372196422,-9.722437387556836,-12.161945016541496,1.0
0.584,-9.357680986468868,-11.308353031359324,-6.474474120270354,-6.6991336889260875,1.0
0.588,-10.2416412977963,-4.392970109412893,-4.372303513622869,-7.605535073326739,1.0
0.592,-2.3991072946902516,-3.9845817887508863,-7.493831458873732,-5.568096335782531,1.0
0.596,-2.5424773185938863,-4.377695845817156,-1.7659594549769708,-2.244115788460673,1.0
0.6,-2.422503202567475,-1.2342596839533884,2.436038717637992,1.653105913535612,1.0
0.604,4.171703933282268,1.3353540233451493,2.6085169501585947,-0.13586458408424074,1.0
0.608,3.5121985746141067,2.7939125784878933,7.220752844843964,3.2498909632220414,1.0
0.612,5.71920518174831,7.752638437652293,6.351144565984432,7.32290676177949,1.0
0.616,10.558850422002333,9.809844234809749,8.554810276362948,8.356747562180063,1.0
0.62,9.848287150917093,9.362750929596556,10.23364696352723,7.7125958111863415,1.0
0.624,11.44683441678284,11.252755511988678,8.664906912749947,11.697657400770225,1.0
0.628,8.0777344157069,10.213013827229098,8.111918984412451,10.208677333564754,1.0
0.632,8.928244753657266,7.671722411114429,7.3865353596475725,8.688400947300284,1.0
0.636,8.20166887773979,7.785950507701096,9.711405007075896,7.875737190322511,1.0
0.64,7.004731676289242,5.0093620468445,4.479163133530063,6.167732570110953,1.0
0.644,2.3587486072285033,3.0991074344169305,5.001095696712186,2.7310255589474304,1.0
0.648,1.3911324579747841,1.524706681237157,0.9632498732525805,3.351916439612581,1.0
0.652,-2.0509135723211496,1.132182636322413,0.547578276829922,-0.24548867918076067,1.0
0.656,-2.4773979492788403,-2.660360639111345,-3.119300537182044,-3.009182561977882,1.0
0.66,-8.29962970701699,-7.152637781867875,-4.275151785730083,-8.177656626329384,1.0
0.664,-8.35760494306254,-7.07651746564883,-9.361371525692332,-8.405286932487982,1.0
0.668,-10.640456431939137,-8.671068136739958,-9.825044507608682,-6.862512486818842,1.0
0.672,-12.588969626692391,-8.741337785259983,-8.983107740741534,-6.551101032329971,1.0
0.676,-11.846528690966473,-8.824102637294683,-8.367495638531699,-9.255322950710427,1.0
0.68,-9.279065022211135,-10.830583561798058,-7.743349050895347,-7.886294725884852,1.0
0.684,-9.317272886247817,-5.909253263693042,-7.788021988198323,-7.077592407550636,1.0
0.6880000000000001,-7.61474591375236,-8.784837715438648,-6.300528689168018,-5.635625193859601,1.0
0.6920000000000001,-3.8198707256019064,-6.018947570443333,-7.118987151042251,-2.8524579457365555,1.0
0.6960000000000001,-1.0011690341566855,-5.167559792541401,-2.068828320029889,-0.9617517363927877,1.0
0.7000000000000001,1.2465528634882503,0.39982230670417723,-1.3589903545697724,-0.45417677041637977,1.0
0.704,0.7769108033447147,-1.1139021543619312,1.2683785138935342,0.3295694182816926,1.0
0.708,2.0734575084330307,4.7085861018527195,9.058809113434092,4.497605619404444,1.0
0.712,6.364168507125686,8.027108270295574,6.12023382499769,5.860200887320794,1.0
0.716,8.352642212670398,7.837674933485586,10.122368395599677,9.117309619121235,1.0
0.72,8.930099771347885,8.241177442555989,9.699867361955867,7.496103567991461,1.0
0.724,8.391789034579116,9.731726926380382,9.126766463876997,9.357539130239525,1.0
0.728,10.415226993914938,9.820143154881324,5.14629397661251,7.796039058965928,1.0
0.732,10.255414026537709,9.939107564615744,8.756713960493032,6.64397569307183,1.0
0.736,5.298005524591263,6.250804192637056,7.445358726548664,7.550287525631407,1.0
0.74,6.726267124747336,7.387162568023976,4.590081976321316,5.850194357360985,1.0
0.744,0.8780479867381525,0.5893420373784051,5.456538477173018,5.812644948079242,1.0
0.748,0.7549323758271638,0.6163952588917678,1.8465352383322504,0.5559196466605416,1.0
0.752,-0.9179235802879789,1.7910633569907768,-2.9846145953008136,2.8406104022843977,1.0
0.756,-2.327129427764591,-2.5326985685447463,-3.7616079958048605,-1.2878556235392358,1.0
0.76,-4.6922798339576275,-5.8743648176852545,-6.403394343884539,-6.330187305248609,1.0
0.764,-7.812038937953695,-6.900193075597277,-7.231768187026132,-7.554279950943931,1.0
0.768,-9.726988702134456,-8.810947629397878,-10.129556236762141,-9.741000069575504,1.0
0.772,-8.646616918779372,-12.30617256807796,-10.531164832592278,-9.976077302501611,1.0
0.776,-11.512731548776538,-10.732323167030476,-8.60245952532452,-11.008705339239343,1.0
0.78,-7.268874992587001,-12.924154487862111,-10.2322810798485,-6.377225964199182,1.0
0.784,-7.950227954239505,-9.492011310887094,-7.720793679490276,-9.833287918222089,1.0
0.788,-7.3148599438885284,-7.882624370852807,-6.331810058113365,-7.79129183885932,1.0
0.792,-4.108745362826557,-3.9315220570933445,-5.587370933203913,-4.139422621161957,1.0
0.796,-1.7282189205891216,-0.9727134065607119,-0.8802622557636373,-1.745344877775844,1.0
0.8,1.06559225970561,-1.0924609253002215,3.0132290814539853,-1.347730871593841,1.0
0.804,1.8434929417018222,1.371505849248985,-0.13721941377477354,3.9427160392971574,1.0
0.808,3.941701244775003,4.138494527066606,3.6828891505359387,4.190039475198115,1.0
0.812,5.52290982125567,7.578447226232582,5.897120781191885,5.6788983700067455,1.0
0.8160000000000001,7.147055353314631,8.794536775218301,7.390240437396489,7.507524524271117,1.0
0.8200000000000001,9.613163723409139,9.695803182316046,9.120310873147018,10.133450484014867,1.0
0.8240000000000001,8.822496645496072,11.396056700939656,9.863525709485309,10.036821067962496,1.0
0.8280000000000001,7.963387669233127,11.297803264868472,10.817194355789423,10.92747598654179,1.0
0.8320000000000001,8.640841289675473,9.34293612228433,8.929063009308754,9.495964335222403,1.0
0.836,10.831909574243173,6.308892509148741,9.631915762908887,8.895652926426004,1.0
0.84,4.925206903176703,8.219574464549305,4.8902984660189155,6.348187415121578,1.0
0.844,2.046442164291934,4.120177876234582,3.2449612736018794,4.164652371571144,1.0
0.848,1.8169821589632722,-0.06542208296945295,1.14261380466831,2.8105927848464605,1.0
0.852,-2.0465810405300777,-0.44605853498206605,-2.1119801203439477,-0.18397303403231957,1.0
0.856,-3.2210554283058466,-3.213184643394575,-1.9115084989408677,-4.296608111413109,1.0
0.86,-6.894001471957218,-6.585048719935594,-8.48993364527411,-5.473399660434175,1.0
0.864,-5.699477427451017,-7.392324545767037,-6.013698783075962,-7.619384916664593,1.0
0.868,-9.59669389621994,-9.762493333926562,-7.828570777792109,-7.552183947785846,1.0
0.872,-8.892179770185672,-10.959823516503072,-10.888468135344665,-8.617446537514452,1.0
0.876,-10.561512733069023,-9.567660135406234,-14.003455821625478,-7.62244906539226,1.0
0.88,-10.810221637963448,-10.581394365115111,-9.025361185739238,-9.566694751533982,1.0
0.884,-7.480805036120229,-7.696199498362844,-8.321766388399823,-10.111152903309383,1.0
0.888,-9.054800906053089,-8.048963299410818,-7.386227784903248,-3.3395441094460026,1.0
0.892,-3.3578096740286334,-7.032348609788173,-4.668993899141942,-4.9477748092165195,1.0
0.896,-3.0719194262341545,-1.4439759920307265,-1.023012213234824,-4.065652252405926,1.0
0.9,-0.3731191427786403,0.2803494707570984,-0.6998091573419377,0.8542114056552563,1.0
0.904,5.1781578896965925,3.1878311447042744,2.0974076265437107,2.8496618385038177,1.0
0.908,4.579345611085971,0.8959238699254497,6.806518360350942,3.5259158586638697,1.0
0.912,7.494136475995271,10.027120188629201,7.886064238243098,4.15635022759904,1.0
0.916,7.7373326012579815,9.82757318504999,7.689330085677323,10.270501516612423,1.0
0.92,10.609815858242513,11.120187431313198,7.699796933430351,9.864334516868922,1.0
0.924,8.977021056171589,9.630966771576285,11.387248561990699,9.018285212816908,1.0
0.928,8.836509544975563,12.959008074856369,9.150957298374237,11.376362500777724,1.0
0.932,8.718920936893653,10.281272311519752,7.944686165000836,7.920953917599571,1.0
0.936,10.130387030919525,10.291204485275413,4.707128414094406,6.632623416796416,1.0
0.9400000000000001,5.077594390290845,7.147244230261435,3.987720027810444,6.728658672758895,1.0
0.9440000000000001,4.1107418443719395,3.6797703566931776,5.489711789489201,4.065387141965649,1.0
0.9480000000000001,-0.06750942680023586,3.033417760781372,1.0759035899267393,1.6149793964258738,1.0
0.9520000000000001,0.2985842024489962,-2.0298797495230665,-0.9711092674421846,0.4100929757994951,1.0
0.9560000000000001,-3.9729911545940273,-5.307542083547951,-4.739659671214569,-2.137206495010897,1.0
0.96,-5.410496073061474,-6.13657470565461,-6.709036753340575,-7.384708163428151,1.0
0.964,-9.545758106446602,-10.28830357577348,-7.813153207440956,-4.930230638813626,1.0
0.968,-8.360445149756073,-10.508264985089333,-10.883042283618657,-8.187026436014346,1.0
0.972,-10.521298283419101,-8.833997176256783,-8.97547195327994,-10.088592885870359,1.0
0.976,-8.861913931006526,-11.107781591330955,-8.970687052036991,-12.40705828445197,1.0
0.98,-8.83216692324604,-9.714279406923149,-11.22382752696012,-8.930780312773383,1.0
0.984,-7.7570398021795866,-9.657380400080465,-10.7212788138352,-5.0276320907104335,1.0
0.988,-7.711346194934841,-8.726228229775248,-5.428717320214697,-7.289927963454107,1.0
0.992,-2.8467293022512297,-4.382371998673659,-5.7760194436381385,-4.831634281038002,1.0
0.996,-1.6722301974834182,-2.429089648430032,-2.1264309502849077,-0.4239033228850393,1.0
1.0,1.285497669213747,-1.1905090052368204,-0.5765288286119555,-3.64075752269312,1.0
1.004,2.0611977464655418,3.247078009475234,1.4015467759926008,1.8095719938056656,1.0
1.008,3.878558720381447,1.9020703955771894,7.447850241215603,5.685855147247628,1.0
1.012,7.633039076532142,7.859493336669761,5.442550738098241,4.851180494880378,1.0
1.016,8.178738086952523,9.54793328581655,7.503348330929881,7.122758230029571,1.0
1.02,12.534118863668326,10.233622935105318,6.048151315154674,8.151290847615945,1.0
1.024,11.037395222195702,10.608640132290766,11.65835848867183,11.841861994018153,1.0
1.028,10.190729066477623,9.469183256020512,11.631396547023563,11.678377005696692,1.0
1.032,8.29460757704298,7.782163029909911,9.080958476087375,8.111704667394442,1.0
1.036,9.759031756503937,8.18320384920128,4.59592707372059,8.556544594208553,1.0
1.04,5.145492171644088,8.820006999348822,5.938716897829173,6.727501795538391,1.0
1.044,5.335779109739262,5.438111767433943,5.675600877591506,1.7018551510570588,1.0
1.048,-0.2998379808155949,0.8124372305316373,2.6663993018594287,0.931458587721788,1.0
1.052,-2.6617023510154842,1.081072781040987,-2.4811065080516785,-1.3591525547459158,1.0
1.056,-5.585600409205325,-3.8367608241597586,-3.929131878663481,-3.7688167546428932,1.0
1.06,-5.982009441272886,-4.681941075783753,-6.836311860224864,-4.4421877675227215,1.0
1.064,-7.848528263807288,-5.04087069539082,-10.055615155777337,-9.53414888771503,1.0
1.068,-11.028954637254952,-9.396582457249583,-10.03770393205246,-7.130629577245754,1.0
1.072,-11.59905595722984,-10.005680338584522,-11.001441829399575,-9.257912359489795,1.0
1.076,-10.287868237996312,-10.580843067222796,-8.921006554152378,-8.445019795630998,1.0
1.08,-7.8480459342847615,-11.610124224708448,-9.65593516763453,-9.161938040736016,1.0
1.084,-6.2589578551998475,-7.764485565613124,-8.561707828667044,-9.211004925077711,1.0
1.088,-5.217943528925254,-4.156532040057863,-7.807878332138639,-7.832084135115732,1.0
1.092,-6.545856702410838,-3.3478273093009587,-3.6292487636262836,-5.505786021359487,1.0
1.096,-3.8156085290677986,-1.6811629366139837,-1.674990901032312,-3.91264473075017,1.0
1.1,-2.2112861430665522,1.8875359301015993,0.79709953818332,-1.7100353546473503,1.0
1.104,-0.07088102371529947,3.4614085429765376,1.0188539003275459,4.434627297378175,1.0
1.108,6.735496154315027,5.381239049584759,4.617104066191833,7.469069625773936,1.0
1.112,9.098498073818131,8.739653866882078,7.226983615962582,10.575272127209505,1.0
1.116,7.6728322581680395,10.83247940102485,9.853118025560647,9.365091082804028,1.0
1.12,9.894251860750451,8.199370521999493,9.591797288567657,9.25195066347867,1.0
1.124,9.889243166742435,10.755538492762488,12.056329581731696,6.213777038987848,1.0
1.1280000000000001,11.2468549752212,11.933165574248417,10.122982487203155,8.307248804648697,1.0
1.1320000000000001,9.804137143535716,9.258000046981707,8.449433989126009,9.978842093192839,1.0
1.1360000000000001,8.296154939925604,8.83874012187888,7.585151706886836,7.761934179980191,1.0
1.1400000000000001,5.310770893870801,6.912053905996924,5.266414335784608,5.344331733141615,1.0
1.1440000000000001,3.2207658926058933,3.8829864856096536,4.688249702515303,5.576018981185605,1.0
1.1480000000000001,4.265188423047372,4.498381681870636,-3.4641277057962645,3.5237856614884526,1.0
1.1520000000000001,-1.4671680556650748,0.5346645797254603,0.38428401052385763,-1.2821477104280858,1.0
1.156,-4.118569423251795,-2.687080174522392,-5.938189111751333,-5.375906638784832,1.0
1.16,-7.401773038949802,-9.28767740554586,-5.536212261381268,-5.840703002905695,1.0
1.164,-6.077756605155042,-7.45654884604032,-9.042589294000228,-6.592082778036495,1.0
1.168,-11.366771459698539,-10.030715295729573,-10.653371749504478,-9.281155227501172,1.0
1.172,-8.836188221036208,-9.69529150286698,-11.884334079691124,-10.75899120776984,1.0
1.176,-11.44912203010914,-8.966953633180468,-8.339876756956077,-10.529297696008577,1.0
1.18,-8.479004348878876,-9.827231086614924,-9.999800599444358,-9.61419173556163,1.0
1.184,-8.321477889819366,-8.04169524175211,-9.119514265516058,-7.929404736837797,1.0
1.188,-5.768007432804676,-7.5558456008158785,-7.1870459448817146,-7.268572763072932,1.0
1.192,-7.934749905770828,-3.7033229476341196,-2.5742220518085364,-5.176945926780202,1.0
1.196,-2.305446528423864,-2.531530003279425,-2.0370578629345206,-3.1951456440732673,1.0
1.2,1.4436851498116172,-0.18015885644344734,-0.2962389672685094,-0.2778002589982348,1.0
1.204,1.3964687078592,3.1083512392261,0.04763993042596626,1.4186116940537046,1.0
1.208,5.641480767864962,3.3409642269607556,4.336731257509636,5.2241507724150384,1.0
1.212,4.197501340085463,6.192610352718087,6.948316553090901,8.135177075892603,1.0
1.216,10.139069538835436,9.619264699070195,8.317655232386631,8.319362661259504,1.0
1.22,8.187871904645974,8.967030334130463,8.940872859781537,9.9959485839832,1.0
1.224,10.314855555090869,9.891985544318072,10.191411582536691,9.929629141997081,1.0
1.228,10.02154728726615,11.23613832143635,7.51051654333285,9.339879925833934,1.0
1.232,7.407609145538435,8.574174825569534,10.08101009370819,8.033603142294252,1.0
1.236,7.063261584464993,5.578186339203489,6.8291341925114875,6.97367190332161,1.0
1.24,4.767713951284626,7.34464238646078,6.823382273896836,6.6630626796915635,1.0
1.244,3.5187230045984124,3.644866890441614,5.266939943500875,3.3753529881863122,1.0
1.248,-1.3296912252471946,2.8022253104605777,4.61515764500216,1.905905347347666,1.0
1.252,-0.7612558326287603,-4.869980323575247,-1.5639465258699328,0.33085062169147195,1.0
1.256,-3.2740794335315226,-3.116382549755525,-5.280163756608674,-4.0097714032484255,1.0
1.26,-5.385829171166604,-6.459174141596863,-6.113261422697988,-8.040748978401151,1.0
1.264,-6.808353929066158,-9.831674555560724,-8.096681118487774,-8.120948899552378,1.0
1.268,-9.06758133234216,-5.911387842970554,-9.342440239812085,-6.925922824910542,1.0
1.272,-9.067885166570898,-9.491028200008156,-8.81013916321141,-9.951540458328312,1.0
